Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,70,,9818,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,29791,,1631221,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,600,Paraguay,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15,,6734,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23,,3220,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,27142,,4639824,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43359,,2301505,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13870,,199832,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,78,,1768,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23471,,2537658,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,795,Turkmenistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,245,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,499,Montenegro,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,1188,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,398,Kazakhstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,3280,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,434,Libya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30,,8335,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2207,,280710,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,218,,57873,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43,,7778,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,125,,1255,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5594,,574350,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,857,,135698,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,364,Iran,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30,,8026,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,55663,,6022101,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,62,,8486,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24117,,4212307,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,435,,96310,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,29,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,49,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,52489,,3959713,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15170,,165040,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2879,,284099,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,31518,,4418695,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,276,,13294,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,35553,,3076040,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7994,,112227,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,715,,83847,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,275,,49714,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,151762,,4026567,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,598,Papua New Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40,,7930,,,0
HS,2017,201705,May 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3162,,215713,,,0
HS,2017,201705,May 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12,,425,,,0
HS,2017,201705,May 2017,4,0,1,Imports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,792,,44600,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,264,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,957,,1707861,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26244,,2075069,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,74,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6911,,872069,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,852,,203868,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3123,,232188,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,1257,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,525,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4005,,5347516,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,1452,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1218,,9441,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,251,France,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1347,,113059,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,36,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21535,,250549,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,442,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,139,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,50,Bangladesh,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,16,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,912,,376147,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,654,,197897,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,498,Rep. of Moldova,,,,,,,,,3006,Pharmaceutical goods,,,,,,,96,,7989,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,218,,385773,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,58,,12071,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,516,Namibia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12,,410,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,37,,5933,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,916,,85741,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26542,,1780542,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,428,,12421,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2642,,368254,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,166,,1686,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,58957,,6528833,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12561,,1319642,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,563540,,47067270,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18458,,4472879,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,90,,18723,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,21359,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1492,,100906,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,2217,,3029952,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,916,,82435,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,129,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,0,,35,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1658,,361994,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,566,Nigeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,33,,2563,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2497,,297876,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,730030,,46621630,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,149,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,1454,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,478,Mauritania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14,,390,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3974,,179742,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,688,Serbia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3399,,31784,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12994,,747971,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,363,,40445,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,71,,3959,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,840,,22756,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6645,,2337392,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,1,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,708,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22668,,3896673,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,781317,,45754784,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26552,,329019,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,37550,,4963396,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30763,,355958,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,702,Singapore,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,97,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,127,,54958,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1346,,746957,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,232,Eritrea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,46,,4463,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,71,,43826,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,577,"Other Africa, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,9,,659,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1369,,95634,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,828352,,51724386,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,463637,,41211113,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,72,,1455,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1481,,177459,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,53429,,4598952,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,666,Saint Pierre and Miquelon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,32,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4866,,1605119,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15356,,2505060,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34999,,1449824,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,41924,,386965,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,277,,114013,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,665,,32105,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21949,,286479,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24271,,3136168,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,544,,52551,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,686,Senegal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1430,,50417,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,285,,204796,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,591,Panama,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,1354,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,148903,,3407958,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24370,,2523639,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,393,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,153,,12448,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,291,,38393,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,749,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,360,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,149,,22672,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,170,Colombia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,329,,69919,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,435049,,40296393,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,19,,5833,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,200,,3838,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,178,Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,409,,15481,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1578,,108291,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,549,,23629,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,600,Paraguay,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40,,1536,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,180,Dem.Rep. of the Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15,,3009,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,562,Niger,,,,,,,,,3006,Pharmaceutical goods,,,,,,,101,,4044,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,936,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26625,,2251881,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30,,13043,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,565,,45068,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4955,,1618991,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,139298,,8135013,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2807,,231192,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2210,,217849,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,50,Bangladesh,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,21995,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3272,,195658,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,854,Burkina Faso,,,,,,,,,3006,Pharmaceutical goods,,,,,,,311,,12128,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5825,,557312,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,148,Chad,,,,,,,,,3006,Pharmaceutical goods,,,,,,,38,,2027,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,2825,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,708,,34042,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,222,El Salvador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,1833,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,659,,56718,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,860,Uzbekistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14,,556,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,8,Albania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,4024,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,68,Bolivia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,220,,9245,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3738,,131871,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,188,,98056,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1090,,112458,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,352,Iceland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,2445,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1428,,361147,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,498,Rep. of Moldova,,,,,,,,,3006,Pharmaceutical goods,,,,,,,120,,20644,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,368,Iraq,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,2107,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,66,,14743,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,592,,87219,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,60167,,5367233,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,204,Benin,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1437,,76778,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,266,Gabon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1317,,54711,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43,,6942,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,127,,34374,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2172,,63591,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,28,,15816,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6770,,75412,,,0
